13,Rev.,TITLE
13,Latino,O
13,‐,O
13,Am,O
13,.,O
13,Enfermagem,O
13,Which,O
13,curve,O
13,provides,O
13,the,O
13,best,O
13,explana,O
13,‐,O
13,tion,O
13,of,O
13,the,O
13,growth,O
13,in,O
13,confirmed,O
13,COVID,O
13,‐,O
13,19,NUMBER
13,cases,O
13,in,O
13,Chile,COUNTRY
13,?,O
13,*,O
13,Vctor,O
13,Daz,O
13,‐,O
13,Narvez1,O
13,David,PERSON
13,San,PERSON
13,‐,O
13,Martn,O
13,‐,O
13,Roldn2,O
13,Aracelis,PERSON
13,Calzadilla,PERSON
13,‐,O
13,Nez3,O
13,Pablo,PERSON
13,San,O
13,‐,O
13,Martn,O
13,‐,O
13,Roldn4,O
13,that,O
13,could,O
13,explain,O
13,the,O
13,epidemiological,O
13,behavior,O
13,of,O
13,the,O
13,infection,CAUSE_OF_DEATH
13,by,O
13,COVID,O
13,‐,O
13,19,NUMBER
13,and,O
13,derive,O
13,the,O
13,possible,O
13,causes,O
13,that,O
13,contribute,O
13,to,O
13,explain,O
13,the,O
13,corresponding,O
13,model,TITLE
13,and,O
13,the,O
13,Alexander,PERSON
13,Parody,O
13,‐,O
13,Muoz5,O
13,Gonzalo,PERSON
13,Robledo,PERSON
13,‐,O
13,Veloso,O
13,Objective,O
13,:,O
13,to,O
13,explore,O
13,the,O
13,best,O
13,type,O
13,of,O
13,curve,O
13,or,O
13,trend,O
13,model,TITLE
13,health,O
13,implications,O
13,that,O
13,can,O
13,be,O
13,inferred,O
13,.,O
13,Method,O
13,:,O
13,data,O
13,were,O
13,collected,O
13,from,O
13,the,O
13,COVID,O
13,‐,O
13,19,NUMBER
13,reports,O
13,of,O
13,the,O
13,Department,ORGANIZATION
13,of,ORGANIZATION
13,Epidemiology,ORGANIZATION
13,.,O
13,Ministry,ORGANIZATION
13,of,ORGANIZATION
13,Health,ORGANIZATION
13,.,O
13,Chile,COUNTRY
13,.,O
13,Curve,O
13,adjustment,O
13,studies,O
13,were,O
13,developed,O
13,with,O
13,the,O
13,data,O
13,in,O
13,four,NUMBER
13,different,O
13,models,O
13,:,O
13,quadratic,O
13,.,O
13,exponential,O
13,.,O
13,simple,O
13,exponential,O
13,smoothing,O
13,.,O
13,and,O
13,double,O
13,exponential,O
13,smoothing,O
13,.,O
13,The,O
13,significance,O
13,level,O
13,used,O
13,was,O
13,0.05,NUMBER
13,.,O
13,Results,O
13,:,O
13,the,O
13,curve,O
13,that,O
13,best,O
13,fits,O
13,the,O
13,evolu,O
13,‐,O
13,tion,O
13,of,O
13,the,O
13,accumulated,O
13,confirmed,O
13,cases,O
13,of,O
13,COVID,O
13,‐,O
13,19,NUMBER
13,in,O
13,Chile,COUNTRY
13,is,O
13,the,O
13,doubly,O
13,‐,O
13,smoothed,O
13,exponential,O
13,curve,O
13,.,O
13,Conclusion,O
13,:,O
13,the,O
13,number,O
13,of,O
13,infected,O
13,patients,O
13,will,O
13,continue,O
13,to,O
13,increase,O
13,.,O
13,Chile,COUNTRY
13,needs,O
13,to,O
13,Health,O
13,Context,O
13,.,O
13,Universidad,PERSON
13,Andres,PERSON
13,Bello,PERSON
13,.,O
13,Facultad,O
13,de,O
13,Odontolo,O
13,‐,O
13,ga,O
13,.,O
13,Santiago,CITY
13,.,O
13,Chile,COUNTRY
13,.,O
13,and,O
13,control,O
13,measures,O
13,.,O
13,The,O
13,behavior,O
13,of,O
13,the,O
13,population,O
13,plays,O
13,a,O
13,fundamental,O
13,role,O
13,.,O
13,We,O
13,suggest,O
13,not,O
13,relaxing,O
13,re,O
13,‐,O
13,strictions,O
13,and,O
13,Universidad,PERSON
13,de,PERSON
13,Valparaso,PERSON
13,.,O
13,Facultad,ORGANIZATION
13,de,ORGANIZATION
13,Medicina,ORGANIZATION
13,.,O
13,Escuela,PERSON
13,further,O
13,improving,O
13,epidemiological,O
13,surveillance,O
13,.,O
13,Emergency,O
13,de,O
13,Obstetricia,O
13,y,O
13,Puericultura,O
13,.,O
13,Valparaso,LOCATION
13,.,O
13,Chile,COUNTRY
13,.,O
13,preparations,O
13,are,O
13,needed,O
13,and,O
13,more,O
13,resource,O
13,elements,O
13,need,O
13,Universidad,PERSON
13,Bernardo,PERSON
13,OHiggins,O
13,.,O
13,Facultad,ORGANIZATION
13,de,ORGANIZATION
13,Salud,ORGANIZATION
13,.,O
13,Santiago,CITY
13,.,O
13,Chile,COUNTRY
13,.,O
13,remain,O
13,vigilant,O
13,and,O
13,adjust,O
13,the,O
13,strategies,O
13,around,O
13,the,O
13,prevention,O
13,Universidad,ORGANIZATION
13,May,DATE
13,‐,O
13,or,O
13,.,O
13,Facultad,ORGANIZATION
13,de,ORGANIZATION
13,Ciencias,ORGANIZATION
13,.,O
13,Escuela,O
13,de,O
13,Nutricin,O
13,y,O
13,Diettica,O
13,.,O
13,Santia,O
13,‐,O
13,go,O
13,.,O
13,Chile,COUNTRY
13,.,O
13,Universidad,ORGANIZATION
13,Metropolitana,ORGANIZATION
13,.,O
13,Barranquilla,CITY
13,.,O
13,Colombia,COUNTRY
13,.,O
13,Universidad,O
13,de,O
13,Chile,COUNTRY
13,.,O
13,Facultad,ORGANIZATION
13,de,ORGANIZATION
13,Ciencias,ORGANIZATION
13,.,O
13,Santiago,CITY
13,.,O
13,to,O
13,be,O
13,added,O
13,to,O
13,the,O
13,current,DATE
13,health,O
13,support,O
13,.,O
13,This,O
13,prediction,O
13,is,O
13,provisional,O
13,and,O
13,depends,O
13,on,O
13,keeping,O
13,all,O
13,intervening,O
13,variables,O
13,constant,O
13,.,O
13,Any,O
13,alter,O
13,‐,O
13,ation,O
13,will,O
13,modify,O
13,the,O
13,prediction,O
13,.,O
13,Descriptors,O
13,:,O
13,COVID,O
13,‐,O
13,19,NUMBER
13,;,O
13,Coron,O
13,‐,O
13,avirus,O
13,;,O
13,2019,DATE
13,‐,O
13,nCoV,O
13,;,O
13,Coronavirus,O
13,Infections,CAUSE_OF_DEATH
13,;,O
13,Pandemics,O
13,;,O
13,Epidemiolo,O
13,‐,O
13,gy,O
13,.,O
13,Daz,MISC
13,‐,MISC
13,Narvez,MISC
13,V,O
13,.,O
13,San,O
13,‐,O
13,Martn,O
13,‐,O
13,Roldn,O
13,D,O
13,.,O
13,Calzadilla,PERSON
13,‐,O
13,Nez,O
13,A,O
13,.,O
13,San,O
13,‐,O
13,Martn,PERSON
13,‐,O
13,Roldn,O
13,P,O
13,.,O
13,Parody,O
13,‐,O
13,Muoz,O
13,A,O
13,.,O
13,Robledo,PERSON
13,‐,O
13,Veloso,O
13,G.,O
13,Which,O
13,curve,O
13,pro,O
13,‐,O
13,vides,O
13,the,O
13,best,O
13,explanation,O
13,of,O
13,the,O
13,growth,O
13,in,O
13,confirmed,O
13,COVID,O
13,‐,O
13,19,NUMBER
13,cases,O
13,in,O
13,Chile,COUNTRY
13,?,O
13,.,O
13,Rev.,TITLE
13,Latino,O
13,‐,O
13,Am,O
13,.,O
13,Enfermagem,O
13,.,O
13,2020,DATE
13,;,O
13,28,NUMBER
13,:,O
13,e3346,O
13,.,O
13,[,O
13,Ac,O
13,‐,O
13,cess,O
13,___,O
13,__,O
13,____,O
13,],O
13,;,O
13,month,DURATION
13,day,DURATION
13,Rev.,TITLE
13,Latino,O
13,‐,O
13,Am,O
13,.,O
13,Enfermagem,PERSON
13,2020,DATE
13,;,O
13,28,NUMBER
13,:,O
13,e3346,O
13,.,O
13,formulate,O
13,effective,O
13,control,O
13,strategies,O
13,.,O
13,The,O
13,ob,O
13,‐,O
13,jective,O
13,is,O
13,to,O
13,know,O
13,what,O
13,type,O
13,of,O
13,curve,O
13,or,O
13,model,TITLE
13,can,O
13,best,O
13,explain,O
13,the,O
13,The,O
13,rising,O
13,pneumonia,CAUSE_OF_DEATH
13,called,O
13,COVID,O
13,‐,O
13,19,NUMBER
13,.,O
13,caused,O
13,epidemiological,O
13,behavior,O
13,of,O
13,the,O
13,accumulated,O
13,confirmed,O
13,by,O
13,SARS,O
13,‐,O
13,CoV,O
13,‐,O
13,2,NUMBER
13,.,O
13,exhibits,O
13,strong,O
13,infectivity,O
13,but,O
13,less,O
13,cases,O
13,of,O
13,COVID,O
13,‐,O
13,19,NUMBER
13,and,O
13,identify,O
13,the,O
13,possible,O
13,causes,O
13,that,O
13,virulence,O
13,when,O
13,compared,O
13,to,O
13,SARS,O
13,‐,O
13,CoV,O
13,‐,O
13,1,NUMBER
13,and,O
13,MERS,O
13,‐,O
13,CoV,O
13,contribute,O
13,to,O
13,explain,O
13,the,O
13,corresponding,O
13,model,TITLE
13,and,O
13,the,O
13,in,O
13,terms,O
13,of,O
13,morbidity,O
13,and,O
13,mortality,O
13,.,O
13,It,O
13,is,O
13,not,O
13,only,O
13,a,O
13,virus,O
13,health,O
13,implications,O
13,that,O
13,can,O
13,be,O
13,inferred,O
13,.,O
13,that,O
13,spreads,O
13,from,O
13,one,NUMBER
13,person,O
13,to,O
13,another,O
13,.,O
13,but,O
13,probably,O
13,spreads,O
13,because,O
13,many,O
13,people,O
13,become,O
13,in,O
13,‐,O
13,fected,O
13,in,O
13,various,O
13,places,O
13,through,O
13,different,O
13,mechanisms,O
13,.,O
13,Restrict,O
13,‐,O
13,ing,O
13,the,O
13,movement,O
13,of,O
13,people,O
13,.,O
13,reducing,O
13,contact,O
13,.,O
13,disseminating,O
13,Data,O
13,were,O
13,collected,O
13,from,O
13,the,O
13,COVID,O
13,‐,O
13,19,NUMBER
13,reports,O
13,key,O
13,high,O
13,‐,O
13,frequency,O
13,pre,O
13,‐,O
13,vention,O
13,information,O
13,through,O
13,from,O
13,the,O
13,Department,ORGANIZATION
13,of,ORGANIZATION
13,Epidemiology,ORGANIZATION
13,of,O
13,the,O
13,Ministry,ORGANIZATION
13,of,ORGANIZATION
13,Health,ORGANIZATION
13,in,O
13,Chile,COUNTRY
13,(,O
13,MINSAL,ORGANIZATION
13,),O
13,.,O
13,The,O
13,data,O
13,are,O
13,pub,O
13,‐,O
13,licly,O
13,to,O
13,respond,O
13,quickly,O
13,to,O
13,the,O
13,contingency,O
13,.,O
13,can,O
13,help,O
13,contain,O
13,the,O
13,pandemic,O
13,(,O
13,1,NUMBER
13,‐,O
13,5,NUMBER
13,),O
13,.,O
13,The,O
13,actual,O
13,number,O
13,of,O
13,infected,O
13,cases,O
13,is,O
13,much,O
13,with,O
13,the,O
13,data,O
13,in,O
13,four,NUMBER
13,different,O
13,models,O
13,:,O
13,quadratic,O
13,(,O
13,13,NUMBER
13,),O
13,.,O
13,larger,O
13,than,O
13,that,O
13,reported,O
13,worldwide,O
13,.,O
13,The,O
13,observed,O
13,exponential,O
13,(,O
13,13,NUMBER
13,‐,O
13,14,NUMBER
13,),O
13,.,O
13,simple,O
13,exponential,O
13,smoothing,O
13,using,O
13,the,O
13,mortality,O
