7,Respirology,O
7,Case,O
7,Reports,O
7,What,O
7,happens,O
7,when,O
7,we,O
7,treat,O
7,the,O
7,Typhoid,CAUSE_OF_DEATH
7,Mary,PERSON
7,of,PERSON
7,Boon,PERSON
7,Hau,PERSON
7,Ng1,O
7,.,O
7,Nik,PERSON
7,Nuratiqah,PERSON
7,Nik,PERSON
7,Abeed1,PERSON
7,.,O
7,Mohamed,PERSON
7,Faisal,PERSON
7,Abdul,PERSON
7,Hamid1,PERSON
7,Hsueh,PERSON
7,Jing,PERSON
7,Low2,PERSON
7,&,O
7,Yu,PERSON
7,‐,PERSON
7,Lin,PERSON
7,Andrea,PERSON
7,Ban1,PERSON
7,.,O
7,Chun,PERSON
7,Ian,PERSON
7,Soo1,PERSON
7,Pulmonology,O
7,Unit,O
7,.,O
7,Department,ORGANIZATION
7,of,ORGANIZATION
7,Internal,ORGANIZATION
7,Medicine,ORGANIZATION
7,.,O
7,Faculty,O
7,of,O
7,Medicine,O
7,.,O
7,Universiti,LOCATION
7,Kebangsaan,LOCATION
7,Malaysia,COUNTRY
7,Medical,O
7,Centre,O
7,.,O
7,Kuala,LOCATION
7,Lumpur,LOCATION
7,.,O
7,Malaysia,COUNTRY
7,.,O
7,Department,O
7,of,O
7,Anesthesiology,O
7,and,O
7,Intensive,O
7,Care,O
7,.,O
7,Faculty,ORGANIZATION
7,of,ORGANIZATION
7,Medicine,ORGANIZATION
7,.,O
7,Universiti,ORGANIZATION
7,Kebangsaan,ORGANIZATION
7,Malaysia,ORGANIZATION
7,Medical,ORGANIZATION
7,Centre,O
7,.,O
7,Kuala,CITY
7,Lumpur,CITY
7,.,O
7,Malaysia,COUNTRY
7,.,O
7,Computed,O
7,tomography,O
7,.,O
7,COVID,O
7,‐,O
7,19,NUMBER
7,.,O
7,ground,O
7,‐,O
7,glass,O
7,opacication,O
7,.,O
7,pneumonia,CAUSE_OF_DEATH
7,.,O
7,SARS,O
7,‐,O
7,CoV,O
7,‐,O
7,2,NUMBER
7,.,O
7,Yu,PERSON
7,‐,PERSON
7,Lin,PERSON
7,Andrea,PERSON
7,Ban,O
7,.,O
7,Pulmonology,ORGANIZATION
7,Unit,ORGANIZATION
7,.,O
7,Department,ORGANIZATION
7,of,ORGANIZATION
7,Internal,ORGANIZATION
7,Medicine,ORGANIZATION
7,.,O
7,Faculty,O
7,of,O
7,Medicine,MISC
7,.,O
7,Universiti,LOCATION
7,Kebangsaan,LOCATION
7,Malaysia,COUNTRY
7,Medical,O
7,Centre,O
7,.,O
7,Jalan,PERSON
7,Yaacob,PERSON
7,Latif,PERSON
7,.,O
7,Bandar,PERSON
7,Tun,PERSON
7,Razak,PERSON
7,.,O
7,Cheras,LOCATION
7,.,O
7,56000,NUMBER
7,Kuala,PERSON
7,Keang,PERSON
7,Lim,PERSON
7,.,O
7,Severe,O
7,acute,O
7,respiratory,O
7,syndrome,O
7,coronavirus,O
7,2,NUMBER
7,(,O
7,SARS,O
7,‐,O
7,CoV,O
7,‐,O
7,2,NUMBER
7,),O
7,in,O
7,‐,O
7,fection,O
7,was,O
7,declared,O
7,a,O
7,pandemic,O
7,on,O
7,11,DATE
7,March,DATE
7,2020,DATE
7,.,O
7,We,O
7,have,O
7,since,O
7,seen,O
7,its,O
7,fast,O
7,spread,O
7,worldwide,O
7,.,O
7,A,O
7,likely,O
7,contributing,O
7,factor,O
7,was,O
7,the,O
7,lack,O
7,of,O
7,symptoms,O
7,of,O
7,some,O
7,of,O
7,the,O
7,carriers,O
7,.,O
7,making,O
7,them,O
7,unaware,O
7,of,O
7,their,O
7,risk,O
7,of,O
7,spreading,O
7,to,O
7,other,O
7,more,O
7,vulnerable,O
7,individuals,O
7,.,O
7,The,O
7,other,O
7,important,O
7,nding,O
7,has,O
7,been,O
7,the,O
7,reported,O
7,cases,O
7,of,O
7,infec,O
7,‐,O
7,tivity,O
7,despite,O
7,lack,O
7,of,O
7,symptoms,O
7,.,O
7,We,O
7,describe,O
7,the,O
7,SARS,O
7,‐,O
7,CoV,O
7,‐,O
7,2,NUMBER
7,pneu,O
7,‐,O
7,monia,O
7,patterns,O
7,in,O
7,asymptomatic,O
7,individuals,O
7,.,O
7,The,O
7,common,O
7,computed,O
7,tomography,O
7,(,O
7,CT,STATE_OR_PROVINCE
7,),O
7,thorax,O
7,patterns,O
7,found,O
7,are,O
7,peripheral,O
7,ground,O
7,‐,O
7,glass,O
7,opacication,O
7,(,O
7,GGO,O
7,),O
7,with,O
7,upper,O
7,or,O
7,lower,O
7,lobe,O
7,predominance,O
7,.,O
7,We,O
7,be,O
7,‐,O
7,lieve,O
7,screening,O
7,for,O
7,2019,DATE
7,‐,O
7,novel,O
7,coronavirus,O
7,(,O
7,COVID,O
7,‐,O
7,19,NUMBER
7,),O
7,in,O
7,high,O
7,‐,O
7,risk,O
7,individuals,O
7,may,O
7,help,O
7,identify,O
7,the,O
7,patients,O
7,needing,O
7,longer,O
7,follow,O
7,‐,O
7,up,O
7,.,O
7,Respirology,O
7,Case,O
7,Reports,O
7,.,O
7,8,NUMBER
7,(,O
7,6,NUMBER
7,),O
7,.,O
7,2020,DATE
7,.,O
7,e00604,NUMBER
7,Severe,O
7,acute,O
7,respiratory,O
7,syndrome,O
7,coronavirus,O
7,2,NUMBER
7,(,O
7,SARSCoV,O
7,‐,O
7,2,NUMBER
7,),O
7,infection,CAUSE_OF_DEATH
7,was,O
7,declared,O
7,a,O
7,pandemic,O
7,by,O
7,the,O
7,World,ORGANIZATION
7,Health,ORGANIZATION
7,Organization,ORGANIZATION
7,on,O
7,11,NUMBER
7,March,DATE
7,2020,DATE
7,.,O
7,2019,DATE
7,‐,O
7,Novel,O
7,coronavirus,O
7,(,O
7,COVID,O
7,‐,O
7,19,NUMBER
7,),O
