42,Cost,ORGANIZATION
42,Benefit,ORGANIZATION
42,Analysis,ORGANIZATION
42,of,ORGANIZATION
42,Limited,ORGANIZATION
42,Reopening,ORGANIZATION
42,Relative,ORGANIZATION
42,to,O
42,a,O
42,Herd,O
42,Im,O
42,‐,O
42,munity,O
42,Strategy,O
42,or,O
42,Shelter,O
42,in,O
42,Place,O
42,for,O
42,SARS,O
42,‐,O
42,CoV,O
42,‐,O
42,2,NUMBER
42,in,O
42,the,O
42,United,ORGANIZATION
42,States,O
42,Robert,PERSON
42,B.,PERSON
42,Schonberger,PERSON
42,MD,STATE_OR_PROVINCE
42,MHS,O
42,.,O
42,a,O
42,Yair,PERSON
42,J.,PERSON
42,Listokin,PERSON
42,JD,O
42,PhD,O
42,.,O
42,b,O
42,Ian,PERSON
42,Ayres,PERSON
42,JD,O
42,PhD,O
42,.,O
42,c,O
42,Reza,PERSON
42,Yaesoubi,PERSON
42,PhD,O
42,.,O
42,d,O
42,Zachary,PERSON
42,R.,PERSON
42,Shelley,PERSON
42,BA,PERSON
42,.,O
42,e,O
42,Robert,PERSON
42,B.,PERSON
42,Schonberger,PERSON
42,Department,O
42,of,O
42,Anesthesiology,O
42,333,NUMBER
42,Cedar,O
42,Street,O
42,;,O
42,TMP,O
42,‐,O
42,3,NUMBER
42,New,O
42,Haven,O
42,.,O
42,CT,STATE_OR_PROVINCE
42,06520,NUMBER
42,Fierce,O
42,debate,O
42,about,O
42,the,O
42,health,O
42,and,O
42,financial,O
42,tradeoffs,O
42,presented,O
42,by,O
42,different,O
42,COVID,O
42,‐,O
42,19,NUMBER
42,pandemic,O
42,mitigation,O
42,strategies,O
42,highlights,O
42,the,O
42,need,O
42,for,O
42,rigorous,O
42,quantita,O
42,‐,O
42,tive,O
42,evaluation,O
42,of,O
42,policy,O
42,options,O
42,.,O
42,Objective,O
42,:,O
42,To,O
42,quantify,O
42,the,O
42,economic,O
42,value,O
42,of,O
42,the,O
42,costs,O
42,and,O
42,benefits,O
42,of,O
42,a,O
42,policy,O
42,of,O
42,continued,O
42,limited,O
42,reopening,O
42,with,O
42,social,O
42,distancing,O
42,relative,O
42,to,O
42,alternative,O
42,COVID,O
42,‐,O
42,19,NUMBER
42,response,O
42,strategies,O
42,in,O
42,the,O
42,United,COUNTRY
42,States,COUNTRY
42,.,O
42,Design,O
