5,Multimonth,O
5,Dispensing,O
5,of,O
5,Antiretroviral,O
5,Therapy,O
5,Protects,O
5,the,O
5,Most,O
5,Vulnerable,O
5,From,O
5,2,NUMBER
5,Pandemics,O
5,at,O
5,Once,DATE
5,Ariana,O
5,Moriah,O
5,Traub,O
5,.,O
5,a,O
5,Temi,O
5,‐,O
5,tayo,PERSON
5,Ifafore,PERSON
5,‐,PERSON
5,Calfee,PERSON
5,.,O
5,b,O
5,Benjamin,PERSON
5,Ryan,PERSON
5,Phelpsb,PERSON
5,Key,O
5,Messages,O
5,Multi,O
5,‐,O
5,month,DURATION
5,dispensing,O
5,.,O
5,which,O
5,provides,O
5,patients,O
5,with,O
5,several,DURATION
5,months,DURATION
5,of,O
5,antiretroviral,O
5,therapy,O
5,.,O
5,benefits,O
5,HIV,CAUSE_OF_DEATH
5,patients,O
5,by,O
5,decreasing,O
5,the,O
5,number,O
5,of,O
5,required,O
5,clinic,O
5,visits,O
5,.,O
5,improving,O
5,retention,O
5,.,O
5,and,O
5,im,O
5,‐,O
5,proving,O
5,viral,O
5,suppression,O
5,.,O
5,With,O
5,the,O
5,increased,O
5,spread,O
5,of,O
5,severe,O
5,acute,O
5,respiratory,O
5,syndrome,O
5,coronavirus,O
5,2,NUMBER
5,.,O
5,we,O
5,encourage,O
5,govern,O
5,‐,O
5,ments,O
5,.,O
5,ministries,O
5,of,O
5,health,O
5,.,O
5,and,O
5,health,O
5,care,O
5,facilities,O
5,to,O
5,imple,O
5,‐,O
5,ment,O
5,multimonth,O
5,reduce,O
5,clinic,O
5,visits,O
5,and,O
5,safeguard,O
5,both,O
5,health,O
5,care,O
5,workers,O
5,and,O
5,patients,O
5,from,O
5,coronavirus,O
5,disease,CAUSE_OF_DEATH
5,ince,O
5,the,O
5,emer,O
5,‐,O
5,gence,O
5,of,O
5,the,O
5,severe,O
5,acute,O
5,respiratory,O
5,syndrome,O
5,coronavirus,O
5,2,NUMBER
5,(,O
5,SARS,O
5,‐,O
5,CoV,O
5,‐,O
5,2,NUMBER
5,),O
5,in,O
5,December,DATE
5,2019,DATE
5,.,O
5,the,O
5,virus,O
5,has,O
5,been,O
5,identified,O
5,in,O
5,more,O
5,than,O
5,183,NUMBER
5,countries,O
5,.1,NUMBER
5,Its,O
5,rapid,O
5,spread,O
5,is,O
5,of,O
5,major,O
5,concern,O
5,for,O
5,those,O
5,living,O
5,in,O
5,low,O
5,‐,O
5,and,O
5,middle,O
5,‐,O
5,income,O
5,countries,O
5,and,O
5,specifi,O
5,‐,O
5,cally,O
5,people,O
5,living,O
5,with,O
5,HIV,CAUSE_OF_DEATH
5,(,O
5,PLHIV,O
5,),O
5,.,O
5,With,O
5,the,O
5,dearth,O
5,of,O
5,studies,O
5,on,O
5,HIV,CAUSE_OF_DEATH
5,‐,O
5,coronavirus,O
5,disease,CAUSE_OF_DEATH
5,2019,DATE
5,(,O
5,COVID,O
5,‐,O
5,19,NUMBER
5,),O
5,coinfections,O
5,.,O
5,coun,O
5,‐,O
5,tries,O
5,have,O
5,no,O
5,clear,O
5,evidence,O
5,on,O
5,specific,O
5,risks,O
5,for,O
5,PLHIV,O
5,.2.3,NUMBER
5,How,O
5,‐,O
5,ever,O
5,.,O
5,as,O
5,with,O
5,other,O
5,infectious,O
5,diseases,CAUSE_OF_DEATH
5,.,O
5,it,O
5,is,O
5,expected,O
5,that,O
5,PL,O
5,‐,O
5,HIV,CAUSE_OF_DEATH
5,who,O
5,are,O
5,not,O
5,virally,O
5,suppressed,O
5,and,O
5,/,O
5,or,O
5,on,O
5,antiretroviral,O
5,ther,O
5,‐,O
5,apy,O
5,(,O
5,ART,O
5,),O
5,might,O
5,be,O
5,at,O
5,an,O
5,increased,O
5,risk,O
5,of,O
5,COVID19,O
5,infection,CAUSE_OF_DEATH
5,.,O
5,se,O
5,‐,O
5,vere,O
5,disease,CAUSE_OF_DEATH
5,.,O
5,and,O
5,poor,O
5,health,O
5,outcomes,O
5,.2.3,NUMBER
5,Thus,O
5,.,O
5,every,O
5,precaution,O
5,must,O
5,be,O
5,taken,O
5,to,O
5,avoid,O
5,HIV,CAUSE_OF_DEATH
5,‐,O
5,COVID,O
5,‐,O
5,19,NUMBER
5,coinfection,O
5,and,O
5,keep,O
5,the,O
5,num,O
5,‐,O
5,ber,O
5,of,O
5,COVID,O
5,‐,O
5,19,NUMBER
5,cases,O
5,at,O
5,a,O
5,minimum,O
5,in,O
5,countries,O
5,with,O
5,high,O
5,propor,O
5,‐,O
5,tions,O
5,of,O
5,PLHIV,O
5,.,O
5,To,O
5,minimize,O
5,the,O
5,spread,O
5,of,O
5,COVID,O
5,‐,O
5,19,NUMBER
5,.,O
5,PLHIV,O
5,are,O
5,encouraged,O
5,to,O
5,follow,O
5,public,O
5,health,O
5,guidelines,O
5,to,O
5,limit,O
5,in,O
5,‐,O
5,person,O
5,interactions,O
5,and,O
5,general,TITLE
5,mitigation,O
5,recommendations,O
5,.,O
5,including,O
5,social,O
5,distancing,O
5,and,O
5,good,O
5,hand,O
5,hygiene,O
5,.,O
5,Refilling,O
5,lifesaving,O
5,an,O
5,‐,O
5,tiretroviral,O
