9,COPYRIGHT,O
9,2020,DATE
9,BY,O
9,THE,O
9,ARCHIVES,O
9,OF,O
9,BONE,O
9,AND,O
9,JOINT,O
9,SURGERY,CAUSE_OF_DEATH
9,CURRENT,DATE
9,CONCEPTS,O
9,REVIEW,O
9,Lockdown,O
9,of,O
9,an,O
9,Orthopedic,O
9,Department,O
9,during,O
9,COVID,O
9,‐,O
9,19,NUMBER
9,Epidemics,O
9,.,O
9,Our,O
9,Experience,O
9,in,O
9,a,O
9,General,TITLE
9,Seyedhadi,PERSON
9,Kalan,PERSON
9,‐,O
9,tar,O
9,.,O
9,MD1,O
9,;,O
9,Amirreza,O
9,Farhoud,O
9,.,O
9,MD1,O
9,;,O
9,SM,O
9,Javad,PERSON
9,Mortazavi,PERSON
9,.,O
9,MD1,O
9,The,O
9,COVID,O
9,‐,O
9,19,NUMBER
9,disease,CAUSE_OF_DEATH
9,is,O
9,rapidly,O
9,spreading,O
9,around,O
9,the,O
9,world,O
9,.,O
9,affecting,O
9,many,O
9,countries,O
9,and,O
9,their,O
9,healthcare,O
9,systems,O
9,.,O
9,on,O
9,confronting,O
9,ob,O
9,‐,O
9,stacles,O
9,mentioned,O
9,above,O
9,using,O
9,appropriate,O
9,hospital,O
9,protocols,O
9,dur,O
9,‐,O
9,ing,O
9,the,O
9,COVID,O
9,‐,O
9,19,NUMBER
9,crisis,O
9,.,O
9,We,O
9,investigated,O
9,and,O
9,compared,O
9,the,O
9,number,O
9,of,O
9,referred,O
9,patients,O
9,to,O
9,the,O
9,emergency,O
9,room,O
9,.,O
9,elective,O
9,.,O
9,and,O
9,emer,O
9,‐,O
9,gent,O
9,orthopedic,O
9,operations,O
9,in,O
9,our,O
9,hospital,O
9,.,O
9,along,O
9,with,O
9,a,O
9,number,O
9,of,O
9,residents,O
9,and,O
9,faculty,O
9,participants,O
9,in,O
9,the,O
9,morning,TIME
9,reports,O
9,and,O
9,virtual,O
9,classes,O
9,before,O
9,and,O
9,after,O
9,the,O
9,outbreak,O
9,of,O
9,COVID,O
9,‐,O
9,19,NUMBER
9,in,O
9,our,O
9,hospital,O
9,.,O
9,The,O
9,number,O
9,of,O
9,referred,O
9,patients,O
9,to,O
9,the,O
9,emergency,O
9,room,O
9,was,O
9,significantly,O
9,reduced,O
9,;,O
9,the,O
9,number,O
9,of,O
9,orthopedic,O
9,operations,O
9,was,O
9,also,O
9,decreased,O
9,to,O
9,almost,O
9,zero,NUMBER
9,in,O
9,March,DATE
9,2020,DATE
9,.,O
9,Meanwhile,O
9,.,O
9,we,O
9,managed,O
9,to,O
9,dismiss,O
9,our,O
9,residents,O
9,and,O
9,reduce,O
9,the,O
9,number,O
9,of,O
9,in,O
9,‐,O
9,hos,O
9,‐,O
