16,Eurasian,MISC
16,J,O
16,Med,O
16,2020,DATE
16,;,O
16,52,NUMBER
16,(,O
16,2,NUMBER
16,),O
16,:,O
16,202,NUMBER
16,‐,O
16,10,NUMBER
16,Neonates,O
16,with,O
16,COVID,O
16,‐,O
16,19,NUMBER
16,Feride,O
16,Marim1,O
16,.,O
16,Dilek,PERSON
16,Karadogan2,PERSON
16,.,O
16,Tugba,O
16,Sismanlar,O
16,Eyuboglu3,O
16,.,O
16,Nagehan,PERSON
16,Emiralioglu4,O
16,.,O
16,Canan,PERSON
16,Gunduz,PERSON
16,Gurkan5,PERSON
16,Zehra,PERSON
16,Nur,PERSON
16,Toreyin6,PERSON
16,.,O
16,Fatma,PERSON
16,Tokgoz,O
16,Akyil7,O
16,.,O
16,Aycan,O
16,Yuksel8,O
16,.,O
16,Huseyin,PERSON
16,Arikan9,PERSON
16,.,O
16,Irem,PERSON
16,Seri,PERSON
16,‐,PERSON
16,foglu10,O
16,.,O
16,Tugba,PERSON
16,Ramasli,PERSON
16,Gursoy3,PERSON
16,.,O
16,Abdulsamet,O
16,Sandal11,O
16,.,O
16,Metin,PERSON
16,Ak,PERSON
16,‐,PERSON
16,gun12,O
16,Eyuboglu,O
16,T.,O
16,Lessons,O
16,Learned,O
16,So,O
16,Far,O
16,from,O
16,the,O
16,Pandemic,O
16,:,O
16,Eurasian,MISC
16,J,O
16,Med,O
16,2020,DATE
16,;,O
16,52,NUMBER
16,(,O
16,2,NUMBER
16,),O
16,:,O
16,202,NUMBER
16,‐,O
16,10,NUMBER
16,.,O
16,Department,O
16,of,O
16,Chest,O
16,Dis,O
16,‐,O
16,eases,O
16,.,O
16,Recep,ORGANIZATION
16,Tayyip,ORGANIZATION
16,Department,ORGANIZATION
16,of,ORGANIZATION
16,Pediatric,ORGANIZATION
16,Pulmonology,ORGANIZATION
16,.,O
16,Gazi,PERSON
16,De,PERSON
16,‐,PERSON
16,partment,O
16,of,O
16,Pediatric,ORGANIZATION
16,Pulmonology,ORGANIZATION
16,Hacettepe,ORGANIZATION
16,Department,ORGANIZATION
16,of,ORGANIZATION
16,Chest,ORGANIZATION
16,Diseases,CAUSE_OF_DEATH
16,.,O
16,Sureyyapasa,ORGANIZATION
16,Chest,ORGANIZATION
16,Diseases,ORGANIZATION
16,and,O
16,Thoracic,O
16,Surgery,CAUSE_OF_DEATH
16,Train,CRIMINAL_CHARGE
16,‐,O
16,ing,O
16,and,O
16,Research,ORGANIZATION
16,Hospital,ORGANIZATION
16,.,O
16,Istanbul,CITY
16,.,O
16,Turkey,COUNTRY
16,Department,O
16,of,O
16,Occupa,O
16,‐,O
16,tional,O
16,Health,O
16,and,O
16,Diseases,CAUSE_OF_DEATH
16,.,O
16,Adana,ORGANIZATION
16,City,ORGANIZATION
16,Research,ORGANIZATION
16,and,O
16,Training,O
16,Hos,O
16,‐,O
