25,Oral,O
25,Pathology,O
25,COVID,O
25,‐,O
25,19,NUMBER
25,pandemic,O
25,and,O
25,the,O
25,impact,O
25,on,O
25,dental,O
25,educa,O
25,‐,O
25,tion,O
25,:,O
25,discussing,O
25,current,DATE
25,and,O
25,future,DATE
25,perspectives,O
25,Renato,PERSON
25,Assis,PERSON
25,MACHADO,PERSON
25,(,O
25,a,O
25,),O
25,Paulo,PERSON
25,Rogrio,PERSON
25,Ferreti,PERSON
25,BONAN,PERSON
25,(,O
25,b,O
25,),O
25,Danyel,PERSON
25,Elias,PERSON
25,da,PERSON
25,Cruz,PERSON
25,PEREZ,PERSON
25,(,O
25,c,O
25,),O
25,Herclio,PERSON
25,MARTELLI,PERSON
25,JNIOR,PERSON
25,(,O
25,d,O
25,),O
25,and,O
25,instructors,O
25,are,O
25,rethinking,O
25,the,O
25,way,O
25,they,O
25,teach,O
25,and,O
25,interact,O
25,with,O
25,students,O
25,.,O
25,New,O
25,perspectives,O
25,regarding,O
25,a,O
25,change,O
25,in,O
25,face,O
25,‐,O
25,to,O
25,‐,O
25,face,O
25,activities,O
25,.,O
25,social,O
25,isolation,O
25,and,O
25,the,O
25,reformulation,O
25,of,O
25,clinical,O
25,activities,O
25,result,O
25,in,O
25,a,O
25,transi,O
25,‐,O
25,tion,O
25,toward,O
25,e,O
25,‐,O
25,learning,O
25,and,O
25,e,O
25,‐,O
25,teaching,O
25,processes,O
25,.,O
25,In,O
25,this,O
25,with,O
25,virtual,O
25,teaching,O
25,and,O
25,learning,O
25,.,O
25,searching,O
25,for,O
25,available,O
25,tools,O
25,and,O
25,techniques,O
25,as,O
25,well,O
25,as,O
25,new,O
25,perspectives,O
25,.,O
25,Universidade,O
25,de,O
25,So,O
25,Paulo,O
25,USP,ORGANIZATION
25,.,O
25,Hospital,ORGANIZATION
25,for,ORGANIZATION
25,Rehabilitation,ORGANIZATION
25,of,ORGANIZATION
25,Craniofacial,ORGANIZATION
25,Anomalies,ORGANIZATION
25,.,O
25,Bau,O
25,‐,O
25,ru,O
25,.,O
25,SP,O
25,.,O
25,Brazil,COUNTRY
25,.,O
25,Universidade,ORGANIZATION
25,Federal,ORGANIZATION
25,da,ORGANIZATION
25,Paraba,ORGANIZATION
25,UFPB,ORGANIZATION
25,.,O
25,Health,O
25,Science,O
25,Centre,O
25,.,O
25,Joo,PERSON
25,Pessoa,PERSON
25,.,O
25,PB,O
25,.,O
25,Brazil,COUNTRY
25,.,O
25,Keywords,O
25,:,O
25,Coronavirus,O
25,;,O
25,Education,O
25,.,O
25,Dental,O
25,;,O
25,Dentistry,O
25,.,O
25,Universidade,ORGANIZATION
25,Federal,ORGANIZATION
25,de,ORGANIZATION
25,Pernambuco,ORGANIZATION
25,Clinical,O
25,and,O
25,Preventive,O
25,Dentistry,O
25,.,O
25,Recife,CITY
25,.,O
25,PE,STATE_OR_PROVINCE
25,.,O
25,Brazil,COUNTRY
25,.,O
25,Universi,O
25,‐,O
25,dade,O
25,Estadual,ORGANIZATION
25,de,ORGANIZATION
25,Montes,ORGANIZATION
25,Claros,ORGANIZATION
25,Unimontes,ORGANIZATION
25,.,O
25,Health,ORGANIZATION
25,Sciences,ORGANIZATION
25,Post,ORGANIZATION
25,‐,O
25,graduate,O
25,Program,O
25,.,O
25,Montes,PERSON
25,Claros,PERSON
25,.,O
25,MG,O
25,.,O
25,Brazil,COUNTRY
25,.,O
25,associative,O
25,inter,O
25,‐,O
25,est,O
25,that,O
25,represents,O
25,a,O
25,conflict,O
25,Renato,PERSON
25,Assis,PERSON
25,Machado,PERSON
25,Submitted,O
25,:,O
25,May,DATE
25,5,DATE
25,.,DATE
25,2020,DATE
25,Last,O
25,revision,O
25,:,O
25,June,DATE
25,16,DATE
25,.,DATE
25,2020,DATE
25,Amid,O
25,the,O
25,confinement,O
