15,Investigation,O
15,of,O
15,Turkish,NATIONALITY
15,dentists,O
15,clinical,O
15,attitudes,O
15,and,O
15,behav,O
15,‐,O
15,iors,O
15,towards,O
15,the,O
15,COVID,O
15,‐,O
15,19,NUMBER
15,pandemic,O
15,:,O
15,a,O
15,survey,O
15,study,O
15,.,O
15,Where,O
15,is,O
15,read,O
15,:,O
15,COVID,O
15,‐,O
15,19,NUMBER
15,knowledge,O
15,score,O
15,according,O
15,to,O
15,the,O
15,MLP,ORGANIZATION
15,ANN,ORGANIZATION
15,model,TITLE
15,.,O
15,The,O
15,variables,O
15,Q23,O
15,.,O
15,As,O
15,a,O
15,dentist,TITLE
15,.,O
15,do,O
15,you,O
15,inform,O
15,your,O
15,patients,O
15,about,O
15,Covid,O
15,‐,O
15,19,NUMBER
15,?,O
15,Q12,O
15,.,O
15,Where,O
15,do,O
15,you,O
15,receive,O
15,the,O
15,information,O
15,about,O
15,Covid,O
15,‐,O
15,19,NUMBER
15,from,O
15,?,O
15,(,O
15,multiple,O
15,choice,O
15,),O
15,Q1,DATE
15,.,O
15,Age,O
15,Q15,O
15,.,O
15,Which,O
15,of,O
15,the,O
15,fol,O
15,‐,O
15,lowing,O
15,measures,O
15,do,O
15,you,O
15,implement,O
15,in,O
15,your,O
15,professional,O
15,life,O
15,against,O
15,Covid,O
15,‐,O
15,19,NUMBER
15,?,O
15,(,O
15,multiple,O
15,choice,O
15,),O
15,Q19,O
15,.,O
15,What,O
15,are,O
15,the,O
15,problems,O
15,you,O
15,have,O
15,encountered,O
15,at,O
15,work,O
15,during,O
15,this,O
15,Covid,O
15,‐,O
15,19,NUMBER
15,pandemic,O
15,?,O
15,(,O
15,mul,O
15,‐,O
15,tiple,O
15,choice,O
15,),O
15,Q16,O
15,.,O
15,Which,O
15,of,O
15,the,O
15,following,O
15,measures,O
15,do,O
15,you,O
15,apply,O
15,to,O
15,your,O
15,patients,O
15,in,O
15,your,O
15,professional,O
15,life,O
15,against,O
15,the,O
15,Covid,O
15,‐,O
15,19,NUMBER
15,?,O
15,(,O
15,multiple,O
15,choice,O
15,),O
15,Q14,O
15,.,O
15,Which,O
15,of,O
15,the,O
15,following,O
15,measures,O
15,do,O
15,you,O
15,im,O
15,‐,O
15,plement,O
15,in,O
15,your,O
15,daily,SET
15,life,O
15,against,O
15,Covid,O
15,‐,O
15,19,NUMBER
15,?,O
15,(,O
15,multiple,O
15,choice,O
15,),O
15,Q17,O
15,.,O
15,Have,O
15,you,O
15,made,O
15,any,O
15,change,O
15,individually,O
15,regarding,O
15,patient,O
15,ad,O
15,‐,O
15,missions,O
15,in,O
15,your,O
15,professional,O
15,life,O
15,against,O
15,Covid,O
15,‐,O
15,19,NUMBER
15,?,O
15,Q22,O
15,.,O
15,Are,O
15,you,O
15,worried,O
15,about,O
15,transmitting,O
15,this,O
