32,Rev.,TITLE
32,Latino,O
32,‐,O
32,Am,O
32,.,O
32,Enfermagem,O
32,Effect,O
32,of,O
32,income,O
32,on,O
32,the,O
32,cumulative,O
32,in,O
32,‐,O
32,cidence,O
32,of,O
32,COVID,O
32,‐,O
32,19,NUMBER
32,:,O
32,an,O
32,ecological,O
32,study,O
32,*,O
32,Ricardo,PERSON
32,de,PERSON
32,Mattos,PERSON
32,Russo,PERSON
32,Rafael1,O
32,.2,O
32,Mercedes,O
32,Neto1,O
32,Davi,PERSON
32,Gomes,PERSON
32,Depret1,O
32,Adriana,O
32,Costa,O
32,Gil1,O
32,.3,O
32,income,O
32,and,O
32,the,O
32,cumulative,O
32,incidence,O
32,of,O
32,COVID,O
32,‐,O
32,19,NUMBER
32,in,O
32,the,O
32,neighbor,O
32,‐,O
32,hoods,O
32,of,O
32,the,O
32,city,O
32,of,O
32,Rio,CITY
32,de,CITY
32,Janeiro,CITY
32,.,O
32,RJ,LOCATION
32,.,O
32,Brazil,COUNTRY
32,.,O
32,Method,O
32,:,O
32,Mary,PERSON
32,Hellem,PERSON
32,Silva,PERSON
32,Fonseca1,O
32,.3,O
32,Reinaldo,PERSON
32,Souza,PERSON
32,‐,O
32,Santos,O
32,Objective,O
32,:,O
32,to,O
32,ana,O
32,‐,O
32,lyze,O
32,the,O
32,relationship,O
32,between,O
32,per,O
32,capita,O
32,an,O
32,ecological,O
32,study,O
32,us,O
32,‐,O
32,ing,O
32,neighborhoods,O
32,as,O
32,units,O
32,of,O
32,analysis,O
32,.,O
32,The,O
32,cumulative,O
32,incidence,O
32,rate,O
32,per,O
32,100.000,NUMBER
32,inhabitants,O
32,and,O
32,the,O
32,median,O
32,of,O
32,potential,O
32,con,O
32,‐,O
32,founding,O
32,variables,O
32,(,O
32,sex,O
32,.,O
32,race,O
32,.,O
32,and,O
32,age,O
32,),O
32,were,O
32,calculated,O
32,.,O
32,Multiple,O
32,analysis,O
32,included,O
32,quantile,O
32,regression,O
32,.,O
32,estimating,O
32,the,O
32,regression,O
32,coefficients,O
32,of,O
32,the,O
32,variable,O
32,income,O
32,for,O
32,every,O
32,five,NUMBER
32,percentiles,O
32,from,O
32,the,O
32,10th,ORDINAL
32,to,O
32,90th,ORDINAL
32,percentiles,O
32,to,O
32,verify,O
32,the,O
32,relationship,O
32,be,O
32,‐,O
32,tween,O
32,income,O
32,and,O
32,incidence,O
32,.,O
32,Results,O
32,:,O
32,the,O
32,citys,O
32,rate,O
32,was,O
32,36.58,NUMBER
32,new,O
32,cases,O
32,per,O
32,100.000,NUMBER
32,inhabitants,O
32,.,O
32,In,O
32,general,TITLE
32,.,O
32,the,O
32,highest,O
32,rates,O
32,were,O
32,observed,O
32,in,O
32,the,O
32,wealthiest,O
32,regions,O
32,.,O
32,Multiple,O
32,analysis,O
32,was,O
32,consis,O
32,‐,O
32,tent,O
32,with,O
32,this,O
32,observation,O
32,since,O
32,the,O
32,per,O
32,capita,O
32,income,O
32,Health,O
32,Context,O
32,.,O
32,Universidade,O
32,do,O
32,Estado,O
32,do,O
32,Rio,CITY
32,de,CITY
32,Janeiro,CITY
32,.,O
32,Faculdade,O
32,de,O
32,an,O
32,increase,O
32,of,O
32,R$,MISC
32,0.02,NUMBER
32,in,O
32,the,O
32,neighborhoods,O
32,per,O
32,capita,O
32,income,O
32,Scholarship,O
32,holder,O
32,at,O
32,the,O
32,Universidade,ORGANIZATION
32,do,ORGANIZATION
32,Estado,ORGANIZATION
32,do,O
32,Rio,O
32,for,O
32,every,O
32,unit,O
32,of,O
32,incidence,O
32,.,O
32,Conclusion,O
32,:,O
32,cumulative,O
32,incident,O
32,Coletiva,O
32,(,O
32,CEPESC,O
32,),O
32,.,O
32,Rio,CITY
32,de,CITY
32,Janeiro,CITY
32,.,O
32,RJ,LOCATION
32,.,O
32,Brazil,COUNTRY
32,.,O
32,Scholarship,O
32,holder,O
32,at,O
32,the,O
32,Coordenao,O
32,de,O
32,Aperfeioamento,O
32,de,O
32,Pessoal,O
32,de,O
32,Nvel,O
32,Superior,TITLE
32,(,O
32,CAPES,O
32,),O
32,.,O
32,Brazil,COUNTRY
32,.,O
32,coefficient,O
32,of,O
32,0.02,NUMBER
32,(,O
32,p,O
32,‐,O
32,value,O
32,<,O
32,0.001,NUMBER
32,;,O
32,R2,O
32,32.93,NUMBER
32,),O
32,.,O
32,That,O
32,is,O
32,.,O
32,there,O
32,is,O
32,Enfermagem,O
32,.,O
32,Rio,CITY
32,de,CITY
32,Janeiro,CITY
32,.,O
32,RJ,LOCATION
32,.,O
32,Brazil,COUNTRY
32,.,O
32,de,PERSON
32,Janeiro,PERSON
32,.,O
32,Centro,PERSON
32,de,PERSON
32,Estudos,PERSON
32,e,O
32,Pesquisas,O
32,em,O
32,Sade,PERSON
32,affected,O
32,all,O
32,percentiles,O
32,analyzed,O
32,.,O
32,with,O
32,a,O
32,median,O
32,regression,O
32,rates,O
32,of,O
32,COVID,O
32,‐,O
32,19,NUMBER
32,are,O
32,influ,O
32,‐,O
32,enced,O
32,by,O
32,ones,O
32,neighborhood,O
32,of,O
32,residency,O
32,.,O
32,suggesting,O
32,that,O
32,access,O
32,to,O
32,testing,O
32,is,O
32,uneven,O
32,.,O
32,Fundao,PERSON
32,Oswaldo,PERSON
32,Cruz,PERSON
32,.,O
32,Escola,PERSON
32,Nacional,PERSON
32,de,PERSON
32,Sade,PERSON
